ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,,taxonomy
4330849,Bacteria,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,P:SR1,,Bacteria; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1; P:SR1
3369303,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
4455005,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
4335578,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
3805726,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
4468500,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],Anaerovorax,Anaerovorax,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; Anaerovorax; Anaerovorax
214036,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
43339,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
187517,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
14157,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
92043,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
982030,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
591439,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
178839,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
180402,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
4093791,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
787663,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],Mogibacterium,Mogibacterium,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; Mogibacterium; Mogibacterium
994357,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],Mogibacterium,Mogibacterium,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; Mogibacterium; Mogibacterium
621651,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Mogibacteriaceae],F:[Mogibacteriaceae],F:[Mogibacteriaceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]; F:[Mogibacteriaceae]
4406781,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Peptostreptococcaceae,Filifactor,Filifactor,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Peptostreptococcaceae; Filifactor; Filifactor
434992,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Peptostreptococcaceae,F:Peptostreptococcaceae,F:Peptostreptococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Peptostreptococcaceae; F:Peptostreptococcaceae; F:Peptostreptococcaceae
1044611,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Peptostreptococcaceae,F:Peptostreptococcaceae,F:Peptostreptococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Peptostreptococcaceae; F:Peptostreptococcaceae; F:Peptostreptococcaceae
3537764,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Peptostreptococcaceae,F:Peptostreptococcaceae,F:Peptostreptococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Peptostreptococcaceae; F:Peptostreptococcaceae; F:Peptostreptococcaceae
4480246,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Peptostreptococcaceae,F:Peptostreptococcaceae,F:Peptostreptococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Peptostreptococcaceae; F:Peptostreptococcaceae; F:Peptostreptococcaceae
2901960,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:[Acidaminobacteraceae],F:[Acidaminobacteraceae],F:[Acidaminobacteraceae],,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:[Acidaminobacteraceae]; F:[Acidaminobacteraceae]; F:[Acidaminobacteraceae]
4317480,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Eubacteriaceae,Pseudoramibacter_Eubacterium,Pseudoramibacter_Eubacterium,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Eubacteriaceae; Pseudoramibacter_Eubacterium; Pseudoramibacter_Eubacterium
4434268,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Eubacteriaceae,Pseudoramibacter_Eubacterium,Pseudoramibacter_Eubacterium,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Eubacteriaceae; Pseudoramibacter_Eubacterium; Pseudoramibacter_Eubacterium
555547,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
2442706,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
231376,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
4410097,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
184534,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
4401374,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
176318,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
17311,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
552235,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,Christensenella,Christensenella,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; Christensenella; Christensenella
368711,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
233052,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
586453,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
217109,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
231952,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
188881,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
4296764,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
234447,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
35260,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
183822,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
363519,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
847711,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
34789,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
562410,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Christensenellaceae,F:Christensenellaceae,F:Christensenellaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Christensenellaceae; F:Christensenellaceae; F:Christensenellaceae
319870,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
4334844,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
3060611,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
324015,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
4458227,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
172163,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
4477971,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
205846,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
1945397,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
113397,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,O:Clostridiales,O:Clostridiales,O:Clostridiales,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; O:Clostridiales; O:Clostridiales; O:Clostridiales
158836,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
2506486,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
175761,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4480359,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
819353,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4457884,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
215231,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
339566,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4407747,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
3806695,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4468466,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
172878,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
300628,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4387771,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
44151,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
310518,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4372973,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
178845,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
687175,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4446669,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4078476,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
193950,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
187123,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4412540,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
191884,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4456607,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
189387,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
293546,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
359445,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
398138,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4315787,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
170640,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
176337,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4315788,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
4377144,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
232222,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
346598,Bacteria,P:Firmicutes,C:Clostridia,O:Clostridiales,F:Ruminococcaceae,F:Ruminococcaceae,F:Ruminococcaceae,,Bacteria; P:Firmicutes; C:Clostridia; O:Clostridiales; F:Ruminococcaceae; F:Ruminococcaceae; F:Ruminococcaceae
